id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
VVkKGe4E,TRUE,1.50328E+12,1.50328E+12,91,resign,white,20+10,thegrim123321,1377,batatinhaazul,1249,e4 d5 exd5 Qxd5 Nc3 Qc5 d4 Qd6 Nf3 Nf6 Bg5 Qe6+ Qe2 Qxe2+ Bxe2 c6 O-O-O Bf5 Bd3 Bxd3 Rxd3 Nbd7 Ne5 O-O-O Nxd7 Nxd7 d5 f6 Bf4 e5 dxe6 Nc5 Rxd8+ Kxd8 Rd1+ Kc8 Re1 Be7 Ne4 Nxe6 Nd6+ Bxd6 Bxd6 Re8 f4 Kd7 Bb4 Nxf4 Rxe8 Kxe8 g3 Ne2+ Kd2 Nd4 Bc5 Nf3+ Ke3 Nxh2 Bxa7 Nf1+ Kf4 g5+ Kg4 Ne3+ Bxe3 Ke7 Kf5 h5 Bc5+ Kf7 Bd4 h4 gxh4 gxh4 Bxf6 h3 Be5 Ke7 a4 Kf7 b4 Kg8 Ke6 Kh7 Kd7 Kh6 Kc7 Kh5 Kxb7 Kh4 Kxc6,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11VaOez1,TRUE,1.50328E+12,1.50328E+12,53,resign,white,9+0,kingestee33,1375,thegrim123321,1389,e4 e5 Qh5 Nf6 Qxe5+ Qe7 Qxe7+ Bxe7 e5 Nd5 d4 d6 Bc4 Be6 Bxd5 Bxd5 Bf4 Bxg2 Nd2 Bxh1 O-O-O O-O h3 Nc6 c3 g5 Bg3 f6 e6 d5 Bxc7 f5 f3 Bd8 Be5 Nxe5 dxe5 Bc7 Re1 h5 Ne2 Bxf3 Nxf3 g4 hxg4 hxg4 Rg1 Bxe5 Nxe5 Rae8 Nd4 Rxe6 Nxe6,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
2akR3Bit,TRUE,1.50326E+12,1.50326E+12,49,mate,white,10+2,thegrim123321,1378,baconneggs,1361,e4 e5 Nf3 d6 d4 Qf6 Bg5 Qg6 dxe5 Qxe4+ Qe2 Qb4+ Bd2 Qxb2 exd6+ Kd7 Qb5+ c6 Qxb2 Nf6 Ne5+ Ke8 d7+ Nbxd7 Nxd7 Bxd7 Qxb7 Rd8 Qxa7 h6 Qe3+ Be7 Bd3 Kf8 O-O Bd6 Re1 Ng4 Qe4 Bxh2+ Kf1 Nf6 Qe7+ Kg8 Qxd8+ Ne8 Rxe8+ Bxe8 Qxe8#,C41,Philidor Defense,5
mG2dEz4z,TRUE,1.50326E+12,1.50326E+12,48,mate,black,10+2,deragon63,1261,thegrim123321,1371,e4 e5 d4 d6 d5 Nf6 f3 c6 Bg5 cxd5 exd5 Be7 Bb5+ Bd7 Bxf6 Bxf6 Bc4 e4 c3 exf3 Qxf3 O-O Qf4 Qe7+ Ne2 a6 Rf1 b5 Bd3 Qe5 Qf3 Re8 Nd2 b4 Nc4 Qe7 Qh5 h6 Rf3 bxc3 bxc3 Bxc3+ Kd1 Ba4+ Bc2 Qxe2+ Kc1 Qxc2#,B07,King's Pawn Game: Maroczy Defense,4
xrZnbIGD,TRUE,1.50326E+12,1.50326E+12,20,resign,black,10+9,thegrim123321,1380,brainiac007,1429,e4 c5 Nf3 Nc6 Nc3 a6 d4 cxd4 Nxd4 Nxd4 Qxd4 e6 Bc4 Ne7 Bg5 Nc6 Bxd8 Nxd4 Bb6 Nxc2+,B30,Sicilian Defense: Old Sicilian,4
lOU3lddA,TRUE,1.50325E+12,1.50325E+12,87,mate,white,10+0,thegrim123321,1369,danilo1961,1368,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Bc4 d5 d3 dxc4 dxe4 Qe7 Bf4 Nc6 Nxc4 Qxe4+ Qe2 Qxe2+ Kxe2 Bg4+ f3 Bf5 c3 O-O-O Kf2 Bc5+ Be3 Bxe3+ Kxe3 Rhe8+ Kf2 g5 Nba3 h5 Rad1 Rxd1 Rxd1 h4 h3 Bc2 Rd2 Bh7 Nb5 f5 Nbd6+ cxd6 Nxd6+ Kd8 Nxf5+ Kc7 Nd6 Rd8 Nb5+ Kc8 Nxa7+ Kc7 Rxd8 Kxd8 Nxc6+ bxc6 Ke3 Bg8 a4 Kc7 b4 Bb3 a5 Kb7 Kd4 Ka6 Kc5 Ba4 Kd4 Kb5 c4+ Kxb4 a6 c5+ Kd5 Ka5 a7 Kb6 a8=Q Bc6+ Qxc6+ Ka5 Qb5#,C42,Russian Game: Damiano Variation,6
xYEVgk0W,TRUE,1.50325E+12,1.50325E+12,11,resign,white,10+0,piechess97,1290,thegrim123321,1371,e4 e5 Nf3 Nc6 Bb5 Nf6 d4 a6 Ba4 d6 d5,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9
QnXuc72h,TRUE,1.50311E+12,1.50311E+12,110,draw,draw,15+3,thegrim123321,1372,merthy70,1326,e4 a6 Nf3 b6 d4 Bb7 Nc3 h6 Bc4 e6 e5 b5 Bb3 Ne7 O-O g6 Be3 Bg7 h3 Nbc6 a3 O-O d5 Nxe5 Nxe5 Bxe5 dxe6 dxe6 Bxh6 Bg7 Bxg7 Kxg7 Qe2 Nf5 Rad1 Qf6 Ne4 Qxb2 Rd7 Bxe4 Qxe4 Qf6 Rxc7 Nd4 Qe3 Nxb3 cxb3 Rae8 Qb6 Re7 Rxe7 Qxe7 Qxa6 Qc5 b4 Qc3 Qxb5 Qxa3 Qe5+ Kg8 Qa5 Qc3 b5 Qe5 f4 Qd5 Qa6 Ra8 Qc6 Qd4+ Kh1 Rd8 b6 Qd3 b7 Qxf1+ Kh2 Qxf4+ Kh1 Kg7 Qc3+ Qf6 Qc7 Rd1+ Kh2 Rb1 b8=Q Rxb8 Qxb8 e5 g4 Qf2+ Kh1 Qf3+ Kh2 Qe2+ Kg3 Qe1+ Kf3 Qf1+ Kg3 Qg1+ Kh4 Qf2+ Kg5 Qf4+ Kh4 g5+ Kh5 Qf6,B00,St. George Defense,2
ejaSwZEr,TRUE,1.50311E+12,1.50311E+12,24,resign,white,6+7,thekingdomcome,1361,thegrim123321,1383,e3 d5 c4 e6 Nf3 Nf6 Qb3 b6 cxd5 exd5 Bb5+ Bd7 Bd3 Nc6 Qc2 g6 Bb5 Bg7 Bxc6 Bxc6 Qxc6+ Qd7 Qxa8+ Qd8,A00,Van't Kruijs Opening,1
3ZfA3gFa,TRUE,1.5031E+12,1.5031E+12,23,resign,white,15+15,rookreversal,1217,thegrim123321,1399,c4 e5 Nc3 Nf6 d4 Nc6 d5 Nd4 e3 Nf5 e4 Nd4 Nf3 Nxf3+ Qxf3 Bb4 Bd2 d6 h3 g5 Bxg5 Bxc3+ bxc3,A22,English Opening: King's English Variation |  Two Knights Variation,4
WoOqoYEL,TRUE,1.50302E+12,1.50302E+12,81,mate,white,15+30,thegrim123321,1387,ranie123,1447,e4 e5 Nf3 Nc6 Bb5 h6 d3 Nf6 Nc3 a6 Ba4 b5 Bb3 d6 d4 exd4 Nxd4 Nxd4 Qxd4 Be6 Bxe6 fxe6 e5 c5 Qe3 Ng4 Qg3 Nxe5 O-O Qf6 Ne4 Qf7 Bf4 Be7 Bxe5 dxe5 Qxe5 O-O Rad1 Rac8 Rd7 Rce8 Qg3 Qf5 Re1 Bg5 Nd6 Re7 Nxf5 Rxd7 Nh4 Rd2 Rf1 Rxc2 Ng6 Rf6 Qb8+ Kh7 Nf8+ Kg8 Nd7+ Kf7 Nxf6 Bxf6 g3 Rxb2 Rd1 Rxa2 Rd7+ Kg6 Qe8+ Kf5 Qh5+ Ke4 Qg4+ Ke5 f4+ Ke4 Qxe6+ Kf3 Rd3#,C60,Ruy Lopez,5
EgoW2NiE,FALSE,1.50302E+12,1.50302E+12,34,resign,black,20+0,arrigo,1474,thegrim123321,1387,e4 d5 f3 dxe4 fxe4 e5 Nf3 Nc6 d3 Bg4 h3 Bh5 Nbd2 Nd4 g4 Nxf3+ Qxf3 Bg6 b3 Bb4 a3 Bc3 Ra2 Ne7 Be2 Nc6 Qg3 Nd4 Qxe5+ Qe7 Qxe7+ Kxe7 Bf3 Nxf3+,B01,Scandinavian Defense,2
ZctgRAt4,TRUE,1.50301E+12,1.50301E+12,103,mate,white,15+2,thegrim123321,1377,tecnoch,1351,Nf3 d6 e4 e5 g3 f5 d3 Nf6 Nc3 c6 Bg5 Be7 Bg2 Be6 O-O h6 Bxf6 Bxf6 d4 Nd7 dxe5 dxe5 Qd6 Bc4 Rfd1 Kf7 Qxd7+ Qxd7 Rxd7+ Ke6 Rad1 Rhd8 Rxd8 Rxd8 Rxd8 Bxd8 Bh3 g6 b3 Ba6 Na4 Be7 Nh4 Kf6 exf5 g5 Ng6 Bb4 c3 Ba3 f4 e4 fxg5+ hxg5 b4 Bc1 Nc5 e3 Bf1 Bxf1 Kxf1 Bd2 Ne4+ Kxf5 Nxd2 exd2 Ne7+ Ke4 Ke2 d1=Q+ Kxd1 Kd3 h4 gxh4 gxh4 Kxc3 h5 Kxb4 h6 c5 h7 b5 h8=Q a5 Nc6+ Ka4 Qb2 c4 Qc2+ Ka3 Nxa5 Kb4 Nc6+ Kc5 Ne5 Kb4 Kd2 c3+ Qxc3+ Ka4 Nc6 b4 Qxb4#,C41,Philidor Defense #2,4
VuZ0dzhO,TRUE,1.50301E+12,1.50301E+12,29,resign,black,30+10,thegrim123321,1389,dantesmontecristo,1339,e4 e5 Nf3 Qf6 Nc3 Bc5 Bc4 c6 d3 d5 exd5 h6 Ne4 Qg6 Nxc5 b5 Nxe5 Qf6 Ng4 Qd4 c3 Qxc5 d4 Qxc4 Ne5 Qxd5 Qe2 Ne7 Qf3,C40,King's Pawn Game: McConnell Defense,4
1cvi4Z6K,FALSE,1.50292E+12,1.50292E+12,22,resign,black,30+15,thegrim123321,1389,gallosantoss,1400,e4 e5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 Nc3 a6 d4 exd4 Qxd4 c5 Qd5 Nc6 e5 Nce7 exd6 Nxd5 Nxd5 Qxd6,C41,Philidor Defense #2,4
E83xJFBo,FALSE,1.50292E+12,1.50292E+12,38,resign,white,10+0,morficle,1849,thegrim123321,1389,e4 e5 Nf3 Nc6 d4 d6 d5 Nb4 Bd2 Nxd5 exd5 Bg4 Be2 c6 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 O-O e4 Nxe4 Qf4 Ng3 O-O-O dxc6 bxc6 Qd4 Qxd4 Nxd4 Bxe2 Ngxe2 Re8 Rfe1 Be7 Nxc6 Bf6,C44,Scotch Game,5
hVSNfLer,TRUE,1.50285E+12,1.50285E+12,46,mate,black,8+0,annael88,1395,thegrim123321,1378,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 d6 Ng5 Be6 Nxe6 fxe6 Bxe6 Nd4 Bc4 Qe7 Nd5 Nxd5 Qh5+ g6 Bg5 gxh5 Bxe7 Nxe7 O-O Ne2+ Kh1 O-O-O Be6+ Kb8 c3 Rdf8 a4 Rf6 Bh3 Rhf8 b4 Bxf2 Rfe1 Bxe1 Rxe1 Rf1+ Rxf1 Rxf1#,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
XyM6zTew,TRUE,1.50285E+12,1.50285E+12,23,outoftime,white,5+5,thegrim123321,1370,ziogasparo14,1257,e4 e5 Nf3 Nc6 Bb5 Nd4 Nc3 c6 Bc4 d5 exd5 cxd5 Nxd5 Be6 Nxd4 exd4 Bb5+ Bd7 Bxd7+ Qxd7 Qh5 Qe6+ Kd1,C61,Ruy Lopez: Bird Variation,6
5sEcA5zs,TRUE,1.50284E+12,1.50284E+12,31,resign,white,10+3,thegrim123321,1360,tcgil,1332,e4 Nc6 Nf3 f5 exf5 d5 d4 Bxf5 Bb5 Qd7 Ne5 Qe6 Bxc6+ bxc6 O-O Nf6 Re1 Qd6 g3 c5 Bf4 Ne4 Qh5+ Bg6 Qe2 Bf5 Nf7 Kxf7 Bxd6 cxd6 Qh5+,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
wXnKMk3N,FALSE,1.50274E+12,1.50274E+12,51,resign,white,10+0,andre94,1311,thegrim123321,1360,e4 e5 d4 d5 dxe5 dxe4 Bb5+ c6 Bf1 Qxd1+ Kxd1 Nd7 Nc3 Nxe5 Nxe4 Nf6 Nxf6+ gxf6 Be3 Bg4+ f3 O-O-O+ Bd3 Nxd3 cxd3 Rxd3+ Ke2 Bf5 g4 Bg6 h4 f5 Kxd3 fxg4+ Ke2 g3 Bxa7 g2 Rh2 Bd3+ Kxd3 Rg8 Nh3 Bd6 f4 Bxf4 Nxf4 g1=Q Rxg1 Rxg1 Bxg1,C21,King's Pawn Game: Beyer Gambit,4
YPVYpEvm,FALSE,1.50274E+12,1.50274E+12,87,mate,white,20+0,lanas2007,1714,thegrim123321,1360,e4 e5 Nf3 Nc6 Bb5 Bc5 d3 Nf6 O-O O-O Bxc6 bxc6 Nxe5 h6 Nf3 d5 e5 Ng4 d4 Bb6 h3 c5 dxc5 Bxc5 hxg4 Bxg4 Be3 d4 Bxd4 Qxd4 Qxd4 Bxd4 Nxd4 Rfe8 f4 c5 Nb3 Rad8 Nc3 g5 Nxc5 gxf4 Rxf4 Rxe5 Rxg4+ Kh7 Nd3 Re3 Rf1 Rf8 Nd5 Re6 Nf6+ Rxf6 Rxf6 Rg8 Rxf7+ Kh8 Rxg8+ Kxg8 Rxa7 Kf8 Ne5 Ke8 Rd7 Kf8 Kh2 Ke8 Kh3 Kf8 Kh4 Ke8 Kh5 Kf8 Kxh6 Ke8 Kg6 Kf8 Kf6 Kg8 g4 Kh8 Ng6+ Kg8 Ne5 Kf8 Rd8#,C64,Ruy Lopez: Classical Variation,6
rth667hB,TRUE,1.50273E+12,1.50273E+12,31,mate,white,45+30,thegrim123321,1354,onafets26,1217,e4 e5 Nf3 Nc6 Bc4 d5 Bxd5 Bg4 h3 Be6 Bxe6 fxe6 d3 Nf6 Nc3 Qe7 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qe5 b6 Nb5 Qb7 f3 Rd8 Qxe6+ Qe7 Nc7#,C50,Italian Game,5
rb7lq7dT,TRUE,1.50272E+12,1.50272E+12,38,resign,black,15+15,shivcool,1245,thegrim123321,1346,d4 d5 c4 dxc4 e3 Nf6 Nc3 Nc6 Bxc4 e5 dxe5 Qxd1+ Kxd1 Nxe5 f4 Nxc4 b3 Bg4+ Nf3 O-O-O+ Kc2 Bf5+ e4 Nxe4 Ne5 Nxe5 fxe5 Nf2+ Kb2 Nd3+ Kc2 Nf2+ Kb2 Nxh1 Bg5 Rd2+ Kc1 Rxg2,D20,Queen's Gambit Accepted: Old Variation,5
hxMTrlzW,FALSE,1.50268E+12,1.50268E+12,43,resign,white,10+4,thegrim123321,1346,batuhh,1099,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nce7 d4 c6 Nxe5 d5 exd5 cxd5 Bxd5 Nxd5 Nxf7 Kxf7 Qh5+ Ke7 Qxd5 Be6 Qxb7+ Bd7 Nd5+ Ke8 Nc7+ Ke7 Nxa8 Nf6 Nc7 g5 Bd2 Bg7 Bb4+ Kf7 O-O-O Ne4 Rhf1 Bc8 Qxe4 Re8 Nxe8,C55,Italian Game: Anti-Fried Liver Defense,6
hfNJtVnd,TRUE,1.50265E+12,1.50265E+12,105,resign,white,9+2,thegrim123321,1336,an73r05,1287,Nf3 d5 g3 Bg4 Bg2 Bxf3 Bxf3 c6 d4 e6 e3 Nf6 Nc3 Bb4 Bd2 Ne4 Nxe4 dxe4 Bxe4 Bxd2+ Qxd2 Qb6 Qc3 Nd7 O-O Nf6 f3 Nxe4 fxe4 f6 b3 Rf8 Qc5 Qxc5 dxc5 Rd8 c4 Rd3 Rae1 e5 b4 g5 b5 cxb5 cxb5 h5 c6 bxc6 bxc6 Rc3 Rc1 Rxc1 Rxc1 Kf7 c7 Rc8 Kf2 g4 Ke2 Ke7 Kf2 Kd7 Kg2 Rxc7 Rxc7+ Kxc7 h3 gxh3+ Kxh3 Kd6 Kh4 a5 Kxh5 Kc5 Kg6 Kb4 Kxf6 a4 g4 Ka3 g5 Kxa2 g6 a3 g7 Kb2 g8=Q a2 Qb8+ Ka1 Qxe5+ Kb1 Qd4 a1=Q Qxa1+ Kxa1 e5 Kb2 e6 Kc2 e7 Kd2 e8=Q Ke2 Kf5,A07,King's Indian Attack: Keres Variation #2,4
ijtzfFex,FALSE,1.50301E+12,1.50301E+12,87,outoftime,white,10+0,eideral,1580,krishubhi,1555,c4 d5 cxd5 Qxd5 Nc3 Qd8 g3 c6 Bg2 e5 d3 Nf6 Nf3 Bb4 Nxe5 Bxc3+ bxc3 O-O Nf3 Bg4 O-O h5 Ne5 Bf5 Bf4 Nbd7 Qb3 Nc5 Qb4 Ne6 Qxb7 Nxf4 gxf4 Rb8 Qxc6 Rc8 Qa4 Rxc3 Rac1 Rxc1 Rxc1 Bd7 Nxd7 Nxd7 Qxa7 Qe7 Rc7 Rd8 Bh3 Qxe2 Rxd7 Qe1+ Bf1 Re8 Rxf7 Qa1 d4 Qxa2 Rxg7+ Kf8 Qxa2 Kxg7 Qd5 Kf8 Qf5+ Ke7 Qe5+ Kd8 Qb8+ Ke7 Qb4+ Kf6 d5 Rg8+ Kh1 h4 d6 Rd8 Qd4+ Ke6 Bh3+ Kf7 Qa7+ Kf6 Qe7+ Kg6 f5+,A10,English Opening: Anglo-Scandinavian Defense,2
Uc64bIGE,FALSE,1.50301E+12,1.50301E+12,36,mate,black,10+0,krishubhi,1555,eideral,1580,e4 e6 Nf3 d5 d4 c5 dxc5 Bxc5 Ne5 Nc6 Bb5 Qf6 f4 Ne7 exd5 exd5 b4 Bb6 c4 O-O cxd5 Nxe5 d6 N7c6 Rf1 Nd3+ Qxd3 Qxa1 f5 Qd4 Qg3 Re8+ Be2 Nxb4 Bh6 Nc2#,B40,Sicilian Defense: Marshall Counterattack,6
o1qwAoUy,TRUE,1.50301E+12,1.50301E+12,38,resign,black,6+6,myalcin64,1649,eideral,1547,e4 e6 d4 d5 e5 c5 c4 dxc4 Bxc4 cxd4 Nf3 Nc6 b3 Bc5 Bb2 Nge7 O-O Nf5 Bb5 O-O Bd3 Qc7 Re1 Rd8 Qc2 b6 a4 a5 g4 Nh6 Bxh7+ Kh8 g5 Nf5 Bxf5 exf5 Qxf5 Bxf5,C02,French Defense: Advance Variation #4,6
voV4ekhS,TRUE,1.50301E+12,1.50301E+12,110,resign,black,8+0,tutubelezza,1426,eideral,1527,e4 e6 Nf3 d5 exd5 exd5 Be2 Nf6 O-O Be6 Re1 Be7 d4 c6 Bg5 Nbd7 Nbd2 O-O Nf1 h6 Bxf6 Nxf6 c3 Qc7 Bd3 Bd6 Rc1 Rae8 Bb1 Bc8 Rxe8 Rxe8 Qc2 Bg4 Qd3 Bxf3 Qxf3 Nh7 Qd3 Nf6 Qc2 Ne4 Re1 g6 f3 Nf6 Rxe8+ Nxe8 Qd2 Kg7 Qe2 Nf6 g3 b6 f4 c5 Qf3 cxd4 cxd4 Qc1 Bd3 Qxb2 Qf2 Qxd4 Qxd4 Bc5 Qxc5 bxc5 Ba6 c4 Ne3 c3 Bd3 d4 Nc4 Nd5 Kf1 Ne3+ Ke1 Nxc4 Bxc4 f5 Kd1 Kf6 Kc2 Ke7 Kd3 Kd6 Bb3 Kc5 a3 g5 fxg5 hxg5 h3 f4 gxf4 gxf4 Bc2 f3 Bd1 f2 Ke2 d3+ Kxf2 c2 Bxc2 dxc2 Ke2 c1=Q,C00,French Defense: Knight Variation,3
VUCRbEm8,TRUE,1.50292E+12,1.50292E+12,48,resign,black,15+0,eideral,1557,fva,1547,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 h6 c3 Nf6 d3 b4 O-O a5 Re1 Bc5 d4 exd4 cxd4 Bb6 Bd5 O-O Bb3 Re8 e5 Nh7 Be3 d6 exd6 Qxd6 d5 Bxe3 Rxe3 Rxe3 fxe3 Ne5 Nxe5 Qxe5 Qe2 Ng5 e4 Qd4+ Kh1 Nxe4 h3 Ng3+,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
LDLdtyDj,FALSE,1.50291E+12,1.50292E+12,95,mate,white,5+8,eideral,1557,maumau62,1607,d4 e6 c4 Nf6 Nc3 c6 e4 d6 Bg5 Be7 Nf3 O-O h4 h6 e5 dxe5 dxe5 Nh7 Bxe7 Qxe7 Bd3 g6 Qc2 Nd7 Ne4 Nc5 Nxc5 Qxc5 h5 Kh8 hxg6 fxg6 Rxh6 Kg7 Rxh7+ Kxh7 Bxg6+ Kh6 Bh7 Rf5 Bxf5 exf5 O-O-O Be6 Rh1+ Kg6 Nh4+ Kg5 Qd2+ f4 Nf3+ Kg6 Qxf4 Rf8 Rh6+ Kg7 Qg5+ Kf7 Qf6+ Ke8 Qxe6+ Qe7 Qc8+ Kf7 Rh7+ Kg6 Rxe7 Rxc8 Nd4 b6 e6 c5 Nb5 a6 Nc7 Rh8 Rd7 Rh1+ Kc2 Re1 e7 Re2+ Kd3 Re1 e8=Q+ Rxe8 Nxe8 Kg5 Ke4 Kg4 Rg7+ Kh4 Kf5 Kh5 Rh7#,E20,Nimzo-Indian Defense #2,5
Gr1n1AdP,FALSE,1.50291E+12,1.50291E+12,70,mate,black,5+8,maumau62,1607,eideral,1557,f4 e6 Nf3 f5 e3 Nf6 Be2 Be7 O-O O-O d3 c6 a3 d5 Nc3 Bd6 g3 Rf7 Ng5 Rf8 Nf3 h6 Ne5 Nbd7 b4 Nxe5 fxe5 Bxe5 d4 Bd6 Bf3 g5 Ne2 g4 Bg2 Qe7 Nf4 Bxf4 exf4 Bd7 c3 Rad8 Bd2 Ne4 Bxe4 dxe4 Be3 Bc8 Qb3 h5 Rae1 h4 Rf2 h3 c4 Rf7 c5 Qd7 Rd1 Qd5 Qc3 b6 Rfd2 Ba6 a4 Bd3 Rxd3 exd3 Qxd3 Qg2#,A02,Bird Opening,1
1TpYTEKR,FALSE,1.50291E+12,1.50291E+12,42,resign,white,10+0,eideral,1557,arebest95,1632,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 Nc3 Qb6 Nb3 e6 Be3 Qc7 Be2 Bd6 g3 Nf6 f4 e5 Nd5 Nxd5 Qxd5 exf4 O-O-O fxe3 Qxd6 Qxd6 Rxd6 O-O Rhd1 Re8 Nd4 Rxe4 Nxc6 bxc6 Bf3 e2 Re1 Re6 Rxe2 Re4,B32,Sicilian Defense: Open #3,7
AUzK1bj8,TRUE,1.49029E+12,1.49029E+12,177,outoftime,white,10+3,au118,1535,eideral,1609,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Ba4 h6 Qf3 hxg5 Bxc6+ Nxc6 Qxc6+ Bd7 Qb7 Be7 Nc3 O-O d3 Qc8 Qf3 Bg4 Qg3 Bb4 O-O Bxc3 bxc3 Be2 Re1 Qxc3 Bxg5 Nh5 Qe3 Nf4 Bxf4 exf4 Qxe2 Rfe8 Qf1 Re6 Rec1 f3 g3 Re2 Re1 Rae8 Rxe2 Rxe2 Qh3 Qxc2 Rf1 Qxd3 Qc8+ Kh7 Qh3+ Kg6 Qg4+ Kf6 Qf4+ Qf5 Qd4+ Kg6 Qxa7 Qh3 Qa6+ f6 Qd3+ Kh6 Qxf3 Rxa2 Qe3+ g5 Qb6 Qf5 Qd8 Kg7 Qc7+ Kg6 Qc1 Rc2 Qd1 Ra2 Qb3 Rb2 Qc3 Qc2 Qxc2+ Rxc2 h3 f5 Kg2 g4 h4 Kh5 Rd1 Rc5 Rd7 Kg6 Rd6+ Kh5 Rf6 Re5 Rf7 Kg6 Rc7 Ra5 Rc6+ Kh5 Rc8 Kg6 Rg8+ Kh7 Rg5 Kh6 Rg8 Re5 Rh8+ Kg6 h5+ Kg7 Rc8 f4 Rc7+ Kh6 gxf4 Rxh5 Rc6+ Kg7 Rc7+ Kf6 Kg3 Rf5 Rc6+ Ke7 Kxg4 Rd5 Rc7+ Kd6 Rf7 Ke6 Rg7 Kf6 Rc7 Ra5 Rc6+ Kf7 f5 Re5 Kg5 Rd5 f4 Ra5 Rc7+ Kf8 Kg6 Ra6+ f6 Ra8 Rf7+ Kg8 Rg7+ Kf8 f7 Ke7 f5 Rf8 f6+ Ke6 Rh7,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
R5SfPQiB,TRUE,1.49029E+12,1.49029E+12,114,mate,black,10+2,abel4865,1713,eideral,1558,g3 Nf6 Bg2 d5 e3 c5 d4 Nc6 dxc5 e5 Nc3 e4 Na4 Qa5+ Nc3 Bxc5 Bd2 Qd8 Na4 Bd6 Bc3 b5 Bxf6 Qxf6 Nc3 Bb4 Kf1 Bxc3 bxc3 Qxc3 Ne2 Qe5 Rb1 a6 Nf4 Be6 Bh3 Bxh3+ Nxh3 O-O Nf4 f5 Qxd5+ Qxd5 Nxd5 Rad8 Nb4 Nxb4 Rxb4 Rd1+ Kg2 Rxh1 Kxh1 Rd8 Rd4 Rxd4 exd4 Kf7 c3 Ke6 Kg2 Kd5 Kf1 b4 cxb4 Kxd4 a3 Kc4 Ke2 Kb3 f3 Kxa3 fxe4 fxe4 Ke3 Kxb4 Kxe4 a5 h4 a4 g4 a3 Kd3 Kb3 h5 a2 g5 a1=Q g6 hxg6 h6 gxh6 Ke4 Qc3 Kf4 Qd4+ Kg3 Qe4 Kh3 Qf4 Kg2 Qe3 Kf1 Qd2 Kg1 Kc4 Kf1 Kd4 Kg1 Ke3 Kh1 Kf3 Kg1 Qg2#,A00,Hungarian Opening: Indian Defense,2
VXdhNTk5,TRUE,1.49029E+12,1.49029E+12,57,resign,white,10+2,eideral,1497,abel4865,1730,e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Bd3 Bxc3+ bxc3 Ba6 Bxa6 Nxa6 Ba3 c6 Qd3 Ne7 Bxe7 Qxe7 Qxa6 O-O O-O f5 e5 d6 Qe2 dxe5 Nxe5 c5 f4 cxd4 cxd4 Qd6 c3 Rac8 Rac1 Qa3 c4 Rc7 Nd3 Rd8 Qxe6+ Kh8 Ne5 Qe3+ Kh1 Qxd4 Nf7+ Rxf7 Qxf7 Rg8 Rcd1 Qc5 Rfe1 Rf8 Re8,B00,Owen Defense,2
kTRSenmv,TRUE,1.49028E+12,1.49029E+12,57,resign,white,7+3,tca1004,1437,eideral,1552,e4 e5 Nf3 Nc6 Bc4 d6 Nc3 Nf6 O-O Be7 d3 O-O Re1 Be6 Bxe6 fxe6 Bg5 Nd4 Bxf6 Nxf3+ Qxf3 Rxf6 Qh3 Qd7 Ne2 Raf8 f3 d5 Ng3 Rh6 Nh5 g6 Nf6+ Bxf6 Qxh6 dxe4 dxe4 Qd4+ Kh1 Qf2 Rac1 Bg7 Qh3 Rf4 Qxe6+ Kh8 Qc8+ Bf8 Qxc7 Rh4 h3 Rh5 Red1 Rg5 Rg1 Bc5 Qd8+,C50,Italian Game,5
